ー	1079
ン	806
ス	475
ト	415
ル	360
イ	357
ッ	336
ラ	318
リ	317
ク	307
ア	287
ド	198
タ	193
シ	188
レ	187
カ	184
ジ	174
ロ	170
フ	160
マ	160
コ	155
チ	146
バ	145
プ	140
グ	127
キ	126
ャ	121
ウ	120
テ	118
ブ	114
ィ	113
パ	112
オ	110
デ	106
エ	105
ニ	103
ム	102
メ	96
サ	95
ナ	84
ミ	80
ハ	80
ダ	78
ケ	75
ビ	73
ュ	73
ガ	72
ズ	68
ェ	67
ョ	67
ピ	66
ベ	64
ボ	61
ネ	60
モ	60
セ	57
ポ	55
ツ	54
ペ	52
ソ	48
ワ	46
ホ	42
ギ	37
ノ	34
ゴ	33
ヒ	32
ザ	30
ヤ	30
ァ	24
・	22
ォ	21
ヘ	21
ユ	13
ヨ	12
ゲ	12
ヴ	12
ゼ	11
ゾ	8
ヌ	4
ヶ	2
ヵ	1
ゥ	1
