免	11
農	11
課	11
毛	11
乱	11
浴	11
庫	11
毒	11
囲	11
就	11
札	11
駆	11
及	11
創	11
祝	11
材	11
詞	11
射	11
編	11
完	10
医	10
顔	10
単	10
京	10
円	10
魚	10
興	10
喜	10
院	10
我	10
因	10
号	10
千	10
晩	10
派	10
障	10
勤	10
芸	10
賞	10
暑	10
乳	10
筆	10
周	10
恋	10
述	10
界	10
兵	10
怖	10
導	10
奇	10
飯	10
仲	10
博	10
講	10
燃	10
汚	10
左	10
効	10
陸	10
比	10
惑	10
恥	10
頑	10
印	10
沈	10
握	10
納	10
悩	10
襲	10
衣	10
柄	10
包	10
載	10
著	10
召	10
貨	10
跡	10
整	10
児	10
栄	10
踏	10
陰	10
干	10
占	10
浅	10
焦	10
友	9
以	9
族	9
危	9
絵	9
幸	9
察	9
夢	9
他	9
責	9
提	9
福	9
困	9
途	9
宅	9
秘	9
慢	9
統	9
響	9
震	9
典	9
才	9
階	9
境	9
牛	9
像	9
飼	9
易	9
敵	9
競	9
尽	9
描	9
衆	9
爆	9
岸	9
雇	9
基	9
忍	9
源	9
奪	9
宝	9
南	9
航	9
底	9
怠	9
恵	9
隊	9
井	9
災	9
担	9
罰	9
属	9
遂	9
埋	9
幼	9
灯	9
林	9
乾	9
薄	9
遣	9
遺	9
総	9
憎	9
幾	9
飾	9
束	8
必	8
賛	8
忙	8
坊	8
訪	8
寒	8
橋	8
談	8
尊	8
影	8
招	8
則	8
誤	8
隣	8
罪	8
泥	8
黙	8
迎	8
故	8
査	8
挙	8
祖	8
司	8
営	8
候	8
贈	8
賢	8
妙	8
油	8
供	8
専	8
儀	8
貯	8
腰	8
君	8
列	8
久	8
撮	8
塗	8
象	8
築	8
眼	8
診	8
輪	8
踊	8
誘	8
腐	8
舌	8
刑	8
避	8
預	8
承	8
級	8
模	8
揺	8
凍	8
仮	8
威	8
酸	8
潔	8
推	8
没	8
充	8
柔	8
掘	8
略	8
各	8
噛	8
溶	8
称	8
伴	8
験	7
係	7
警	7
頃	7
夏	7
驚	7
授	7
庭	7
件	7
冬	7
姉	7
将	7
互	7
尋	7
悔	7
練	7
婦	7
塩	7
右	7
致	7
雲	7
富	7
護	7
劣	7
否	7
更	7
愚	7
劇	7
奏	7
策	7
被	7
怪	7
協	7
概	7
展	7
伸	7
管	7
含	7
瓶	7
採	7
抗	7
港	7
届	7
催	7
革	7
玉	7
武	7
聖	7
黄	7
祭	7
施	7
純	7
針	7
系	7
症	7
衛	7
藤	7
操	7
崩	7
執	7
脳	7
審	7
脅	7
厚	7
湿	7
粗	7
房	7
譲	7
却	7
嘆	7
励	7
至	7
稲	7
銀	7
陣	7
吐	7
里	7
唱	7
哀	7
虚	7
百	7
裂	7
河	7
敷	7
樹	7
甲	7
償	7
揚	7
松	7
絞	7
浸	7
弟	6
町	6
懸	6
邪	6
到	6
駄	6
援	6
湖	6
歴	6
床	6
壁	6
郵	6
財	6
街	6
第	6
兄	6
奥	6
氷	6
句	6
録	6
叫	6
郎	6
条	6
輝	6
睡	6
香	6
標	6
誠	6
羊	6
旧	6
永	6
訴	6
脚	6
蔵	6
皮	6
群	6
狭	6
釈	6
請	6
臭	6
遭	6
抑	6
誉	6
稼	6
献	6
丁	6
層	6
漢	6
板	6
咲	6
裸	6
漏	6
了	6
帳	6
仰	6
廃	6
磨	6
麻	6
麦	6
湯	6
矢	6
履	6
測	6
縁	6
糸	6
粉	6
幅	6
紛	6
尾	6
宣	6
堂	6
涼	6
輩	6
偽	6
帝	6
蒸	6
棄	6
削	6
伏	6
豪	6
童	6
敗	6
懐	6
躍	6
貫	6
跳	6
排	6
恩	6
喋	6
縛	6
凡	6
泡	6
砲	6
煮	6
私	6
巡	6
如	6
研	5
険	5
窓	5
皆	5
箱	5
昨	5
滞	5
鹿	5
準	5
史	5
涙	5
偉	5
為	5
嬉	5
況	5
舎	5
卒	5
煙	5
丈	5
慮	5
域	5
秋	5
胸	5
個	5
乏	5
区	5
益	5
傾	5
耐	5
菜	5
穴	5
州	5
鼻	5
企	5
城	5
季	5
銃	5
捜	5
臓	5
輸	5
郷	5
複	5
棚	5
券	5
令	5
勘	5
療	5
沢	5
珍	5
拒	5
渋	5
鏡	5
摘	5
鮮	5
冒	5
覆	5
署	5
袋	5
討	5
賃	5
範	5
濡	5
募	5
胃	5
九	5
巨	5
随	5
雄	5
既	5
寂	5
覧	5
翌	5
敏	5
濃	5
祈	5
融	5
銭	5
旨	5
叱	5
衰	5
徳	5
硬	5
牧	5
徹	5
封	5
炭	5
液	5
溺	5
縄	5
顧	5
脇	5
沸	5
繁	5
往	5
宮	5
仏	5
拾	5
刈	5
貰	5
剤	5
撲	5
叩	5
潮	5
露	5
掲	5
儲	5
墓	5
序	5
卑	5
債	5
狩	5
彫	5
脈	5
猛	5
縮	5
鎮	5
盲	5
鑑	5
隔	5
斐	5
刊	5
皇	5
獣	5
嗅	5
盤	5
惜	5
窮	5
鈍	5
透	5
朗	5
傍	5
架	5
滴	5
腸	5
塁	5
七	4
偏	4
駅	4
簡	4
疲	4
娘	4
妻	4
暇	4
偶	4
枚	4
律	4
杯	4
掃	4
趣	4
勇	4
委	4
齢	4
棒	4
詩	4
患	4
叔	4
票	4
符	4
糖	4
誇	4
池	4
奴	4
肩	4
績	4
歓	4
拠	4
紀	4
彼	4
敢	4
六	4
紅	4
販	4
章	4
攻	4
携	4
己	4
癖	4
闇	4
慎	4
飽	4
双	4
侮	4
熊	4
繰	4
衝	4
択	4
悟	4
株	4
飢	4
雷	4
伺	4
超	4
氏	4
需	4
麗	4
瞬	4
依	4
核	4
秀	4
妊	4
獲	4
浜	4
酷	4
卓	4
炎	4
沿	4
剣	4
殴	4
寿	4
控	4
穏	4
獄	4
徴	4
陥	4
蓄	4
佐	4
賭	4
誓	4
枯	4
銘	4
惚	4
索	4
痴	4
侵	4
寸	4
磁	4
憂	4
殿	4
尻	4
寺	4
缶	4
華	4
蹴	4
狙	4
諸	4
垣	4
閣	4
坂	4
拝	4
尿	4
粋	4
疎	4
婆	4
簿	4
袖	4
惨	4
堪	4
拭	4
幻	4
葬	4
巧	4
堅	4
遇	4
籍	4
兆	4
嫁	4
肝	4
欧	4
擦	4
緩	4
摂	4
猟	4
縫	4
噴	4
膨	4
肥	4
汁	4
漁	4
宴	4
捻	4
姫	4
扇	4
淡	4
冠	4
癒	4
叶	4
潤	4
煩	4
喚	4
庁	4
緒	3
康	3
究	3
努	3
午	3
靴	3
帽	3
鍵	3
冊	3
姿	3
森	3
希	3
阪	3
喫	3
環	3
勉	3
宙	3
奮	3
鉛	3
魅	3
椅	3
看	3
皿	3
裕	3
詳	3
汽	3
宗	3
版	3
勧	3
羽	3
距	3
均	3
僕	3
喧	3
織	3
緑	3
岩	3
玄	3
豊	3
漫	3
芝	3
購	3
汗	3
肌	3
緊	3
誰	3
監	3
囚	3
忠	3
拍	3
畑	3
是	3
鋭	3
吠	3
僚	3
孤	3
妬	3
菓	3
抵	3
鶏	3
谷	3
拡	3
県	3
鈴	3
泉	3
賄	3
妨	3
餓	3
項	3
慌	3
薦	3
騰	3
徒	3
蜂	3
錠	3
促	3
鎖	3
鬱	3
稿	3
褒	3
貼	3
灰	3
渇	3
幕	3
孫	3
縦	3
慰	3
乞	3
又	3
肺	3
帆	3
盟	3
崇	3
綿	3
豆	3
騙	3
竜	3
貌	3
欺	3
湾	3
漂	3
幹	3
鋼	3
笛	3
鼠	3
烈	3
雀	3
凝	3
陳	3
享	3
宛	3
懲	3
刀	3
覗	3
畳	3
鉱	3
粒	3
茂	3
副	3
鍛	3
岡	3
羨	3
姓	3
紫	3
洞	3
竹	3
壇	3
把	3
沙	3
汰	3
阻	3
菌	3
潜	3
臨	3
零	3
俗	3
彩	3
銅	3
蜜	3
功	3
掴	3
恒	3
般	3
賊	3
撤	3
芋	3
倉	3
餅	3
潰	3
剥	3
歳	3
騎	3
苛	3
嬢	3
呆	3
爽	3
盆	3
陶	3
戯	3
塞	3
瞭	3
掻	3
兼	3
昔	3
宜	3
錯	3
鞭	3
骸	3
還	3
拘	3
耕	3
貝	3
粛	3
瀬	3
搾	3
逸	3
沼	3
斜	3
旬	3
猫	2
嘘	2
械	2
倍	2
卵	2
誌	2
宇	2
呂	2
翻	2
唯	2
契	2
眺	2
渉	2
霧	2
俳	2
嘩	2
訓	2
妹	2
批	2
辱	2
普	2
浪	2
較	2
喉	2
惰	2
塔	2
臣	2
徐	2
奈	2
枝	2
鬼	2
韓	2
挑	2
糧	2
維	2
癌	2
粧	2
捧	2
漠	2
妥	2
蛇	2
郊	2
函	2
巣	2
斎	2
猿	2
虎	2
諦	2
搭	2
旗	2
魂	2
餌	2
揮	2
酬	2
穀	2
筒	2
網	2
頓	2
沖	2
臆	2
諾	2
寛	2
憲	2
奨	2
蝶	2
梅	2
隅	2
胆	2
豚	2
礎	2
鐘	2
訂	2
愉	2
頻	2
痩	2
併	2
曇	2
軌	2
廷	2
戒	2
詫	2
鍋	2
慈	2
荘	2
征	2
傑	2
邦	2
伊	2
柱	2
咳	2
抽	2
炉	2
醜	2
杖	2
謀	2
綴	2
廊	2
桃	2
虐	2
憧	2
寮	2
棋	2
爪	2
幣	2
勃	2
芽	2
狼	2
瀕	2
謙	2
崎	2
軟	2
奉	2
紋	2
哺	2
顕	2
澄	2
胞	2
虜	2
鼓	2
雌	2
粘	2
綻	2
扶	2
采	2
殖	2
脂	2
旦	2
疫	2
訊	2
錆	2
摩	2
兎	2
吉	2
伯	2
凄	2
刃	2
拳	2
箋	2
砕	2
恨	2
蝋	2
燭	2
絆	2
倫	2
尺	2
繊	2
馳	2
据	2
僧	2
栓	2
稚	2
邸	2
苗	2
只	2
辿	2
稽	2
髭	2
掌	2
挫	2
欄	2
揃	2
湧	2
壮	2
栗	2
赦	2
隙	2
戴	2
疾	2
妄	2
乙	2
媒	2
唾	2
襟	2
炊	2
衡	2
弄	2
晶	2
呈	2
槽	2
呑	2
瓜	2
垂	2
慶	2
甚	2
喪	2
隆	2
阿	2
髄	2
溜	2
挟	2
詮	2
遮	2
撒	2
鉢	2
峰	2
祥	2
舐	2
殻	2
呪	2
漬	2
啓	2
怯	2
舗	2
抹	2
膜	2
爺	2
瓦	2
亜	2
牙	2
疹	2
漕	2
牡	2
逐	2
岐	2
仔	2
託	2
茸	2
憑	2
膳	2
薪	2
胴	2
庸	2
穂	2
唖	2
挿	2
暫	2
閲	2
浄	2
括	2
唐	2
繋	2
撫	2
暦	2
凶	2
羅	2
豹	2
宵	2
膿	2
榴	2
痒	2
這	2
孔	2
禿	2
艦	2
彗	2
梁	2
璧	1
俺	1
机	1
府	1
絡	1
誕	1
傘	1
冗	1
丘	1
嵐	1
紹	1
憶	1
濯	1
犠	1
牲	1
紳	1
蔑	1
貿	1
駐	1
逮	1
幽	1
桜	1
億	1
鞄	1
挨	1
拶	1
憩	1
洪	1
匂	1
涯	1
軒	1
哲	1
謎	1
隷	1
督	1
塀	1
綺	1
穫	1
析	1
央	1
暢	1
娠	1
貢	1
克	1
寧	1
嫉	1
頬	1
栽	1
培	1
昆	1
莫	1
膝	1
祉	1
墜	1
扉	1
雰	1
鯨	1
唇	1
戚	1
偵	1
珠	1
刷	1
賂	1
檎	1
秒	1
贅	1
翼	1
厄	1
蚊	1
膚	1
曖	1
昧	1
罠	1
崖	1
禎	1
燥	1
霜	1
幌	1
碑	1
薔	1
薇	1
紐	1
鶴	1
枕	1
傲	1
矛	1
盾	1
溢	1
迅	1
窃	1
津	1
剰	1
些	1
肖	1
仙	1
絹	1
諺	1
娯	1
雅	1
釘	1
拓	1
匹	1
箸	1
憾	1
伎	1
倹	1
擁	1
虹	1
葡	1
萄	1
聡	1
斉	1
殆	1
旺	1
践	1
昭	1
秩	1
詐	1
江	1
峡	1
讐	1
遥	1
彙	1
繕	1
訟	1
凧	1
壌	1
蛮	1
董	1
蛙	1
芯	1
蜘	1
蛛	1
弓	1
姪	1
轢	1
鳩	1
循	1
飴	1
顎	1
淋	1
痺	1
勿	1
籠	1
饉	1
甥	1
碗	1
拐	1
葵	1
措	1
鹸	1
矯	1
憤	1
慨	1
筈	1
喝	1
径	1
惹	1
圏	1
懇	1
滝	1
肪	1
餐	1
柵	1
窟	1
那	1
溝	1
汝	1
肢	1
檻	1
箇	1
肯	1
肘	1
枠	1
琵	1
琶	1
畜	1
茎	1
埃	1
塾	1
瞳	1
須	1
舟	1
陪	1
訛	1
塊	1
賜	1
綱	1
篤	1
妖	1
堤	1
踪	1
碁	1
玩	1
漱	1
篠	1
梨	1
堵	1
鯉	1
殊	1
氾	1
濫	1
弊	1
淑	1
訣	1
侍	1
墟	1
沃	1
拷	1
庶	1
噌	1
鷹	1
鎌	1
蓋	1
姑	1
賠	1
堕	1
蝙	1
蝠	1
嘲	1
云	1
迦	1
剃	1
鞘	1
冴	1
僅	1
仇	1
潟	1
痢	1
貪	1
蝿	1
智	1
隻	1
砦	1
茹	1
麓	1
峠	1
拉	1
撥	1
畏	1
蟻	1
躊	1
躇	1
雛	1
藁	1
咎	1
股	1
岬	1
埠	1
囁	1
狽	1
擬	1
賀	1
苺	1
孵	1
晰	1
班	1
槌	1
蓮	1
丹	1
桁	1
炒	1
醤	1
卿	1
該	1
馴	1
畔	1
蘇	1
斧	1
剛	1
瞑	1
坦	1
硫	1
唆	1
鎧	1
棘	1
坐	1
禍	1
棲	1
猶	1
悼	1
虔	1
迂	1
垢	1
牢	1
錐	1
靖	1
喩	1
奔	1
尉	1
姻	1
狸	1
繍	1
鋤	1
槍	1
晦	1
娼	1
杭	1
腫	1
罵	1
岳	1
披	1
嬌	1
礫	1
蹟	1
礁	1
碇	1
梗	1
虻	1
樫	1
鷲	1
煉	1
几	1
旋	1
壷	1
朽	1
鄙	1
躾	1
袈	1
裟	1
塵	1
藪	1
亀	1
婿	1
苑	1
頷	1
窒	1
蠣	1
遵	1
烏	1
褐	1
葦	1
蛍	1
揉	1
呵	1
鍮	1
洲	1
匠	1
套	1
轄	1
扮	1
憚	1
吊	1
桶	1
醒	1
宰	1
裾	1
尖	1
鵞	1
霹	1
靂	1
巾	1
匿	1
綾	1
駒	1
昏	1
獅	1
附	1
疇	1
屍	1
蒼	1
瘍	1
淹	1
此	1
郡	1
菊	1
絨	1
毯	1
埼	1
麺	1
芥	1
釧	1
仁	1
渚	1
譜	1
倣	1
愁	1
艇	1
稀	1
鯛	1
吟	1
攫	1
伍	1
怨	1
徘	1
徊	1
毅	1
臍	1
瞥	1
閥	1
拗	1
辻	1
慕	1
糊	1
酋	1
匙	1
葛	1
逼	1
賦	1
遜	1
勲	1
賑	1
厘	1
謡	1
鵜	1
鞍	1
逞	1
韻	1
閻	1
咆	1
哮	1
漸	1
枷	1
已	1
羞	1
勾	1
伐	1
鯔	1
剪	1
芭	1
蕉	1
厭	1
蒔	1
駁	1
罹	1
蘭	1
巴	1
誦	1
濁	1
斤	1
痔	1
狗	1
款	1
窩	1
賽	1
萌	1
鳶	1
訃	1
膏	1
薫	1
縞	1
菱	1
謹	1
朱	1
眉	1
嵌	1
玲	1
鍼	1
苔	1
麒	1
麟	1
遡	1
殲	1
枢	1
浦	1
撻	1
累	1
卯	1
腱	1
喀	1
尚	1
峙	1
鰹	1
喰	1
軸	1
擲	1
椎	1
朕	1
竿	1
煌	1
俯	1
猥	1
褻	1
翔	1
祟	1
閑	1
捉	1
蝮	1
曙	1
諍	1
酎	1
鋸	1
摺	1
洒	1
胡	1
椒	1
侶	1
逝	1
唄	1
酵	1
遍	1
睨	1
錦	1
耽	1
墳	1
梯	1
鴨	1
詣	1
茄	1
挽	1
艘	1
嗤	1
煎	1
癇	1
癪	1
緻	1
膀	1
胱	1
娩	1
貞	1
獰	1
楚	1
斬	1
冥	1
廉	1
轟	1
烙	1
媚	1
腎	1
椀	1
蝉	1
雹	1
隕	1
跪	1
鋳	1
肛	1
孝	1
瞼	1
爬	1
鴎	1
旱	1
魃	1
屁	1
喘	1
巷	1
隈	1
裡	1
唸	1
聾	1
爵	1
疱	1
瘡	1
楼	1
睦	1
腺	1
酌	1
蛾	1
嶺	1
湘	1
痣	1
凪	1
陛	1
淳	1
褪	1
茫	1
鰌	1
吻	1
蔽	1
痙	1
攣	1
鱗	1
浩	1
