い	1256
し	1151
っ	1133
り	965
か	924
る	874
く	630
ら	618
き	550
れ	526
け	526
ま	488
ん	471
た	416
さ	396
え	386
つ	383
め	370
す	370
ち	342
う	341
わ	336
お	329
と	324
な	318
こ	293
み	277
が	276
も	234
あ	225
や	211
て	207
せ	203
ろ	199
に	180
よ	175
の	171
じ	165
げ	162
そ	160
び	158
ど	150
は	142
ず	137
ば	128
だ	127
む	121
ぶ	106
ぎ	94
ひ	94
ご	91
ふ	81
ゃ	81
ね	78
べ	78
ほ	76
で	73
ぐ	69
ぼ	64
づ	58
ざ	55
ょ	46
ゆ	31
ぽ	29
ぱ	28
ぞ	26
ぬ	25
ぜ	19
ぴ	16
へ	12
ゅ	11
ぷ	10
ぺ	9
ぁ	8
を	2
ぇ	1
