ー	1979
ン	1403
ト	1052
ス	996
イ	682
ル	672
リ	588
ア	573
ラ	546
ッ	527
ム	520
ク	486
ド	396
タ	348
レ	336
ジ	329
カ	327
コ	300
ロ	294
フ	282
バ	281
シ	265
マ	261
テ	255
プ	254
メ	248
パ	237
チ	224
キ	209
ブ	196
グ	187
オ	183
ビ	175
ャ	173
ニ	167
ウ	166
エ	163
サ	157
・	155
ィ	152
デ	144
ピ	141
ボ	139
ケ	138
ミ	133
ダ	125
ュ	122
ガ	117
ハ	116
ツ	115
ョ	114
ナ	113
ベ	113
ネ	108
モ	102
ポ	101
ズ	99
ェ	96
ペ	95
セ	93
ソ	86
ノ	74
ギ	74
ワ	74
ホ	67
ヒ	59
ゴ	58
ザ	54
ヤ	50
ァ	41
ヨ	32
ヘ	32
ォ	29
ゲ	26
ユ	23
ゼ	15
ヴ	12
ヶ	11
ゾ	11
ヌ	7
ヵ	1
ゥ	1
